MnClCl,CdI2
MnClSe,CdI2
MnClBr,CdI2
MnClTe,CdI2
MnClI,CdI2
MnSeSe,CdI2
MnSeBr,CdI2
MnSeTe,CdI2
MnSeI,CdI2
MnBrBr,CdI2
MnBrTe,CdI2
MnBrI,CdI2
MnTeTe,CdI2
MnTeI,CdI2
MnII,CdI2
FeHH,CdI2
FeHN,CdI2
FeHO,CdI2
FeHF,CdI2
FeHS,CdI2
FeHCl,CdI2
FeHSe,CdI2
FeHBr,CdI2
FeHTe,CdI2
FeHI,CdI2
FeNN,CdI2
FeNO,CdI2
FeNF,CdI2
FeNS,CdI2
FeNCl,CdI2
FeNSe,CdI2
FeNBr,CdI2
FeNTe,CdI2
FeNI,CdI2
FeOO,CdI2
FeOF,CdI2
FeOS,CdI2
FeOCl,CdI2
FeOSe,CdI2
FeOBr,CdI2
FeOTe,CdI2
FeOI,CdI2
FeFF,CdI2
FeFS,CdI2
FeFCl,CdI2
FeFSe,CdI2
FeFBr,CdI2
FeFTe,CdI2
FeFI,CdI2
FeSS,CdI2
FeSCl,CdI2
FeSSe,CdI2
FeSBr,CdI2
FeSTe,CdI2
FeSI,CdI2
FeClCl,CdI2
FeClSe,CdI2
FeClBr,CdI2
FeClTe,CdI2
FeClI,CdI2
FeSeSe,CdI2
FeSeBr,CdI2
FeSeTe,CdI2
FeSeI,CdI2
FeBrBr,CdI2
FeBrTe,CdI2
FeBrI,CdI2
FeTeTe,CdI2
FeTeI,CdI2
FeII,CdI2
CoHH,CdI2
CoHN,CdI2
CoHO,CdI2
CoHF,CdI2
CoHS,CdI2
CoHCl,CdI2
CoHSe,CdI2
CoHBr,CdI2
CoHTe,CdI2
CoHI,CdI2
CoNN,CdI2
CoNO,CdI2
CoNF,CdI2
CoNS,CdI2
CoNCl,CdI2
CoNSe,CdI2
CoNBr,CdI2
CoNTe,CdI2
CoNI,CdI2
CoOO,CdI2
CoOF,CdI2
CoOS,CdI2
CoOCl,CdI2
CoOSe,CdI2
CoOBr,CdI2
CoOTe,CdI2
CoOI,CdI2
CoFF,CdI2
CoFS,CdI2
CoFCl,CdI2
CoFSe,CdI2
CoFBr,CdI2
CoFTe,CdI2
CoFI,CdI2
CoSS,CdI2
CoSCl,CdI2
CoSSe,CdI2
CoSBr,CdI2
CoSTe,CdI2
CoSI,CdI2
CoClCl,CdI2
CoClSe,CdI2
CoClBr,CdI2
CoClTe,CdI2
CoClI,CdI2
CoSeSe,CdI2
CoSeBr,CdI2
CoSeTe,CdI2
CoSeI,CdI2
CoBrBr,CdI2
CoBrTe,CdI2
CoBrI,CdI2
CoTeTe,CdI2
CoTeI,CdI2
CoII,CdI2
NiHH,CdI2
NiHN,CdI2
NiHO,CdI2
NiHF,CdI2
NiHS,CdI2
NiHCl,CdI2
NiHSe,CdI2
NiHBr,CdI2
NiHTe,CdI2
NiHI,CdI2
NiNN,CdI2
NiNO,CdI2
NiNF,CdI2
NiNS,CdI2
NiNCl,CdI2
NiNSe,CdI2
NiNBr,CdI2
NiNTe,CdI2
NiNI,CdI2
NiOO,CdI2
NiOF,CdI2
NiOS,CdI2
NiOCl,CdI2
NiOSe,CdI2
NiOBr,CdI2
NiOTe,CdI2
NiOI,CdI2
NiFF,CdI2
NiFS,CdI2
NiFCl,CdI2
NiFSe,CdI2
NiFBr,CdI2
NiFTe,CdI2
NiFI,CdI2
NiSS,CdI2
NiSCl,CdI2
NiSSe,CdI2
NiSBr,CdI2
NiSTe,CdI2
NiSI,CdI2
NiClCl,CdI2
NiClSe,CdI2
NiClBr,CdI2
NiClTe,CdI2
NiClI,CdI2
NiSeSe,CdI2
NiSeBr,CdI2
NiSeTe,CdI2
NiSeI,CdI2
NiBrBr,CdI2
NiBrTe,CdI2
NiBrI,CdI2
NiTeTe,CdI2
NiTeI,CdI2
NiII,CdI2
CuHH,CdI2
CuHN,CdI2
CuHO,CdI2
CuHF,CdI2
CuHS,CdI2
CuHCl,CdI2
CuHSe,CdI2
CuHBr,CdI2
CuHTe,CdI2
CuHI,CdI2
CuNN,CdI2
CuNO,CdI2
CuNF,CdI2
CuNS,CdI2
CuNCl,CdI2
CuNSe,CdI2
CuNBr,CdI2
CuNTe,CdI2
CuNI,CdI2
CuOO,CdI2
CuOF,CdI2
CuOS,CdI2
CuOCl,CdI2
CuOSe,CdI2
CuOBr,CdI2
CuOTe,CdI2
CuOI,CdI2
CuFF,CdI2
CuFS,CdI2
CuFCl,CdI2
CuFSe,CdI2
CuFBr,CdI2
CuFTe,CdI2
CuFI,CdI2
CuSS,CdI2
CuSCl,CdI2
CuSSe,CdI2
CuSBr,CdI2
CuSTe,CdI2
CuSI,CdI2
CuClCl,CdI2
CuClSe,CdI2
CuClBr,CdI2
CuClTe,CdI2
CuClI,CdI2
CuSeSe,CdI2
CuSeBr,CdI2
CuSeTe,CdI2
CuSeI,CdI2
CuBrBr,CdI2
CuBrTe,CdI2
CuBrI,CdI2
CuTeTe,CdI2
CuTeI,CdI2
CuII,CdI2
ZnHH,CdI2
ZnHN,CdI2
ZnHO,CdI2
ZnHF,CdI2
ZnHS,CdI2
ZnHCl,CdI2
ZnHBr,CdI2
ZnHI,CdI2
ZnNN,CdI2
ZnNO,CdI2
ZnNF,CdI2
ZnNS,CdI2
ZnNCl,CdI2
ZnNBr,CdI2
ZnNI,CdI2
ZnOO,CdI2
ZnOF,CdI2
ZnOS,CdI2
ZnOCl,CdI2
ZnOBr,CdI2
ZnOI,CdI2
ZnFF,CdI2
ZnFS,CdI2
ZnFCl,CdI2
ZnFBr,CdI2
ZnFI,CdI2
ZnSS,CdI2
ZnSCl,CdI2
ZnSBr,CdI2
ZnSI,CdI2
ZnClCl,CdI2
ZnClBr,CdI2
ZnClI,CdI2
ZnBrBr,CdI2
ZnBrI,CdI2
ZnII,CdI2
GaHH,CdI2
GaHN,CdI2
GaHO,CdI2
GaHF,CdI2
GaHS,CdI2
GaHCl,CdI2
GaHSe,CdI2
GaHBr,CdI2
GaHTe,CdI2
GaHI,CdI2
GaNN,CdI2
GaNO,CdI2
GaNF,CdI2
GaNS,CdI2
GaNCl,CdI2
GaNSe,CdI2
GaNBr,CdI2
GaNTe,CdI2
GaNI,CdI2
GaOO,CdI2
GaOF,CdI2
GaOS,CdI2
GaOCl,CdI2
GaOSe,CdI2
GaOBr,CdI2
GaOTe,CdI2
GaOI,CdI2
GaFF,CdI2
GaFS,CdI2
GaFCl,CdI2
GaFSe,CdI2
GaFBr,CdI2
GaFTe,CdI2
GaFI,CdI2
GaSS,CdI2
GaSCl,CdI2
GaSSe,CdI2
GaSBr,CdI2
GaSTe,CdI2
GaSI,CdI2
GaClCl,CdI2
GaClSe,CdI2
GaClBr,CdI2
GaClTe,CdI2
GaClI,CdI2
GaSeBr,CdI2
GaSeI,CdI2
GaBrBr,CdI2
GaBrTe,CdI2
GaBrI,CdI2
GaTeI,CdI2
GaII,CdI2
GeHH,CdI2
GeHN,CdI2
GeHO,CdI2
GeHF,CdI2
GeHS,CdI2
GeHCl,CdI2
GeHSe,CdI2
GeHBr,CdI2
GeHTe,CdI2
GeHI,CdI2
GeNN,CdI2
GeNO,CdI2
GeNF,CdI2
GeNS,CdI2
GeNCl,CdI2
GeNSe,CdI2
GeNBr,CdI2
GeNTe,CdI2
GeNI,CdI2
GeOO,CdI2
GeOF,CdI2
GeOS,CdI2
GeOCl,CdI2
GeOSe,CdI2
GeOBr,CdI2
GeOTe,CdI2
GeOI,CdI2
GeFF,CdI2
GeFS,CdI2
GeFCl,CdI2
GeFSe,CdI2
GeFBr,CdI2
GeFTe,CdI2
GeFI,CdI2
GeSS,CdI2
GeSCl,CdI2
GeSSe,CdI2
GeSBr,CdI2
GeSTe,CdI2
GeSI,CdI2
GeClCl,CdI2
GeClSe,CdI2
GeClBr,CdI2
GeClTe,CdI2
GeClI,CdI2
GeSeSe,CdI2
GeSeBr,CdI2
GeSeTe,CdI2
GeSeI,CdI2
GeBrBr,CdI2
GeBrTe,CdI2
GeBrI,CdI2
GeTeTe,CdI2
GeTeI,CdI2
GeII,CdI2
AsHH,CdI2
AsHN,CdI2
AsHO,CdI2
AsHF,CdI2
AsHS,CdI2
AsHCl,CdI2
AsHSe,CdI2
AsHBr,CdI2
AsHTe,CdI2
AsHI,CdI2
AsNN,CdI2
AsNO,CdI2
AsNF,CdI2
AsNS,CdI2
AsNCl,CdI2
AsNSe,CdI2
AsNBr,CdI2
AsNTe,CdI2
AsNI,CdI2
AsOO,CdI2
AsOF,CdI2
AsOS,CdI2
AsOCl,CdI2
AsOSe,CdI2
AsOBr,CdI2
AsOTe,CdI2
AsOI,CdI2
AsFF,CdI2
AsFS,CdI2
AsFCl,CdI2
AsFSe,CdI2
AsFBr,CdI2
AsFTe,CdI2
AsFI,CdI2
AsSS,CdI2
AsSCl,CdI2
AsSSe,CdI2
AsSBr,CdI2
AsSTe,CdI2
AsSI,CdI2
AsClCl,CdI2
AsClSe,CdI2
AsClBr,CdI2
AsClTe,CdI2
AsClI,CdI2
AsSeBr,CdI2
AsSeI,CdI2
AsBrBr,CdI2
AsBrTe,CdI2
AsBrI,CdI2
AsTeI,CdI2
AsII,CdI2
SrHH,CdI2
SrHN,CdI2
SrHO,CdI2
SrHF,CdI2
SrHS,CdI2
SrHCl,CdI2
SrHBr,CdI2
SrHI,CdI2
SrNN,CdI2
SrNO,CdI2
SrNF,CdI2
SrNS,CdI2
SrNCl,CdI2
SrNBr,CdI2
SrNI,CdI2
SrOO,CdI2
SrOF,CdI2
SrOS,CdI2
SrOCl,CdI2
SrOBr,CdI2
SrOI,CdI2
SrFF,CdI2
SrFS,CdI2
SrFCl,CdI2
SrFBr,CdI2
SrFI,CdI2
SrSS,CdI2
SrSCl,CdI2
SrSBr,CdI2
SrSI,CdI2
SrClCl,CdI2
SrClBr,CdI2
SrClI,CdI2
SrBrBr,CdI2
SrBrI,CdI2
SrII,CdI2
YHN,CdI2
YHO,CdI2
YHS,CdI2
YHSe,CdI2
YHTe,CdI2
YNN,CdI2
YNO,CdI2
YNF,CdI2
YNS,CdI2
YNCl,CdI2
YNSe,CdI2
YNBr,CdI2
YNTe,CdI2
YNI,CdI2
YOO,CdI2
YOF,CdI2
YOS,CdI2
YOCl,CdI2
YOSe,CdI2
YOBr,CdI2
YOTe,CdI2
YOI,CdI2
YFS,CdI2
YFSe,CdI2
YFTe,CdI2
YSS,CdI2
YSCl,CdI2
YSSe,CdI2
YSBr,CdI2
YSTe,CdI2
YSI,CdI2
YClSe,CdI2
YClTe,CdI2
YSeBr,CdI2
YSeI,CdI2
YBrTe,CdI2
YTeI,CdI2
ZrHH,CdI2
ZrHN,CdI2
ZrHO,CdI2
ZrHF,CdI2
ZrHS,CdI2
ZrHCl,CdI2
ZrHSe,CdI2
ZrHBr,CdI2
ZrHTe,CdI2
ZrHI,CdI2
ZrNN,CdI2
ZrNO,CdI2
ZrNF,CdI2
ZrNS,CdI2
ZrNCl,CdI2
ZrNSe,CdI2
ZrNBr,CdI2
ZrNTe,CdI2
ZrNI,CdI2
ZrOO,CdI2
ZrOF,CdI2
ZrOS,CdI2
ZrOCl,CdI2
ZrOSe,CdI2
ZrOBr,CdI2
ZrOTe,CdI2
ZrOI,CdI2
ZrFF,CdI2
ZrFS,CdI2
ZrFCl,CdI2
ZrFSe,CdI2
ZrFBr,CdI2
ZrFTe,CdI2
ZrFI,CdI2
ZrSS,CdI2
ZrSCl,CdI2
ZrSSe,CdI2
ZrSBr,CdI2
ZrSTe,CdI2
ZrSI,CdI2
ZrClCl,CdI2
ZrClSe,CdI2
ZrClBr,CdI2
ZrClTe,CdI2
ZrClI,CdI2
ZrSeSe,CdI2
ZrSeBr,CdI2
ZrSeTe,CdI2
ZrSeI,CdI2
ZrBrBr,CdI2
ZrBrTe,CdI2
ZrBrI,CdI2
ZrTeTe,CdI2
ZrTeI,CdI2
ZrII,CdI2
NbHH,CdI2
NbHN,CdI2
NbHO,CdI2
NbHF,CdI2
NbHS,CdI2
NbHCl,CdI2
NbHSe,CdI2
NbHBr,CdI2
NbHTe,CdI2
NbHI,CdI2
NbNN,CdI2
NbNO,CdI2
NbNF,CdI2
NbNS,CdI2
NbNCl,CdI2
NbNSe,CdI2
NbNBr,CdI2
NbNTe,CdI2
NbNI,CdI2
NbOO,CdI2
NbOF,CdI2
NbOS,CdI2
NbOCl,CdI2
NbOSe,CdI2
NbOBr,CdI2
NbOTe,CdI2
NbOI,CdI2
NbFF,CdI2
NbFS,CdI2
NbFCl,CdI2
NbFSe,CdI2
NbFBr,CdI2
NbFTe,CdI2
NbFI,CdI2
NbSS,CdI2
NbSCl,CdI2
NbSSe,CdI2
NbSBr,CdI2
NbSTe,CdI2
NbSI,CdI2
NbClCl,CdI2
NbClSe,CdI2
NbClBr,CdI2
NbClTe,CdI2
NbClI,CdI2
NbSeSe,CdI2
NbSeBr,CdI2
NbSeTe,CdI2
NbSeI,CdI2
NbBrBr,CdI2
NbBrTe,CdI2
NbBrI,CdI2
NbTeTe,CdI2
NbTeI,CdI2
NbII,CdI2
MoHH,CdI2
MoHN,CdI2
MoHO,CdI2
MoHF,CdI2
MoHS,CdI2
MoHCl,CdI2
MoHSe,CdI2
MoHBr,CdI2
MoHTe,CdI2
MoHI,CdI2
MoNN,CdI2
MoNO,CdI2
MoNF,CdI2
MoNS,CdI2
MoNCl,CdI2
MoNSe,CdI2
MoNBr,CdI2
MoNTe,CdI2
MoNI,CdI2
MoOO,CdI2
MoOF,CdI2
MoOS,CdI2
MoOCl,CdI2
MoOSe,CdI2
MoOBr,CdI2
MoOTe,CdI2
MoOI,CdI2
MoFF,CdI2
MoFS,CdI2
MoFCl,CdI2
MoFSe,CdI2
MoFBr,CdI2
MoFTe,CdI2
MoFI,CdI2
MoSS,CdI2
MoSCl,CdI2
MoSSe,CdI2
MoSBr,CdI2
MoSTe,CdI2
MoSI,CdI2
MoClCl,CdI2
MoClSe,CdI2
MoClBr,CdI2
MoClTe,CdI2
MoClI,CdI2
MoSeSe,CdI2
MoSeBr,CdI2
MoSeTe,CdI2
MoSeI,CdI2
MoBrBr,CdI2
MoBrTe,CdI2
MoBrI,CdI2
MoTeTe,CdI2
MoTeI,CdI2
MoII,CdI2
RuHH,CdI2
RuHN,CdI2
RuHO,CdI2
RuHF,CdI2
RuHS,CdI2
RuHCl,CdI2
RuHSe,CdI2
RuHBr,CdI2
RuHTe,CdI2
RuHI,CdI2
RuNN,CdI2
RuNO,CdI2
RuNF,CdI2
RuNS,CdI2
RuNCl,CdI2
RuNSe,CdI2
RuNBr,CdI2
RuNTe,CdI2
RuNI,CdI2
RuOO,CdI2
RuOF,CdI2
RuOS,CdI2
RuOCl,CdI2
RuOSe,CdI2
RuOBr,CdI2
RuOTe,CdI2
RuOI,CdI2
RuFF,CdI2
RuFS,CdI2
RuFCl,CdI2
RuFSe,CdI2
RuFBr,CdI2
RuFTe,CdI2
RuFI,CdI2
RuSS,CdI2
RuSCl,CdI2
RuSSe,CdI2
RuSBr,CdI2
RuSTe,CdI2
RuSI,CdI2
RuClCl,CdI2
RuClSe,CdI2
RuClBr,CdI2
RuClTe,CdI2
RuClI,CdI2
RuSeSe,CdI2
RuSeBr,CdI2
RuSeTe,CdI2
RuSeI,CdI2
RuBrBr,CdI2
RuBrTe,CdI2
RuBrI,CdI2
RuTeTe,CdI2
RuTeI,CdI2
RuII,CdI2
RhHH,CdI2
RhHN,CdI2
RhHO,CdI2
RhHF,CdI2
RhHS,CdI2
RhHCl,CdI2
RhHSe,CdI2
RhHBr,CdI2
RhHTe,CdI2
RhHI,CdI2
RhNN,CdI2
RhNO,CdI2
RhNF,CdI2
RhNS,CdI2
RhNCl,CdI2
RhNSe,CdI2
RhNBr,CdI2
RhNTe,CdI2
RhNI,CdI2
RhOO,CdI2
RhOF,CdI2
RhOS,CdI2
RhOCl,CdI2
RhOSe,CdI2
RhOBr,CdI2
RhOTe,CdI2
RhOI,CdI2
RhFF,CdI2
RhFS,CdI2
RhFCl,CdI2
RhFSe,CdI2
RhFBr,CdI2
RhFTe,CdI2
RhFI,CdI2
RhSS,CdI2
RhSCl,CdI2
RhSSe,CdI2
RhSBr,CdI2
RhSTe,CdI2
RhSI,CdI2
RhClCl,CdI2
RhClSe,CdI2
RhClBr,CdI2
RhClTe,CdI2
RhClI,CdI2
RhSeSe,CdI2
RhSeBr,CdI2
RhSeTe,CdI2
RhSeI,CdI2
RhBrBr,CdI2
RhBrTe,CdI2
RhBrI,CdI2
RhTeTe,CdI2
RhTeI,CdI2
RhII,CdI2
PdHH,CdI2
PdHN,CdI2
PdHO,CdI2
PdHF,CdI2
PdHS,CdI2
PdHCl,CdI2
PdHBr,CdI2
PdHI,CdI2
PdNN,CdI2
PdNO,CdI2
PdNF,CdI2
PdNS,CdI2
PdNCl,CdI2
PdNSe,CdI2
PdNBr,CdI2
PdNTe,CdI2
PdNI,CdI2
PdOO,CdI2
PdOF,CdI2
PdOS,CdI2
PdOCl,CdI2
PdOSe,CdI2
PdOBr,CdI2
PdOTe,CdI2
PdOI,CdI2
PdFF,CdI2
PdFS,CdI2
PdFCl,CdI2
PdFBr,CdI2
PdFI,CdI2
PdSS,CdI2
PdSCl,CdI2
PdSSe,CdI2
PdSBr,CdI2
PdSTe,CdI2
PdSI,CdI2
PdClCl,CdI2
PdClBr,CdI2
PdClI,CdI2
PdSeSe,CdI2
PdSeTe,CdI2
PdBrBr,CdI2
PdBrI,CdI2
PdTeTe,CdI2
PdII,CdI2
AgHH,CdI2
AgHN,CdI2
AgHO,CdI2
AgHF,CdI2
AgHS,CdI2
AgHCl,CdI2
AgHSe,CdI2
AgHBr,CdI2
AgHTe,CdI2
AgHI,CdI2
AgNN,CdI2
AgNO,CdI2
AgNF,CdI2
AgNS,CdI2
AgNCl,CdI2
AgNSe,CdI2
AgNBr,CdI2
AgNTe,CdI2
AgNI,CdI2
AgOO,CdI2
AgOF,CdI2
AgOS,CdI2
AgOCl,CdI2
AgOSe,CdI2
AgOBr,CdI2
AgOTe,CdI2
AgOI,CdI2
AgFF,CdI2
AgFS,CdI2
AgFCl,CdI2
AgFSe,CdI2
AgFBr,CdI2
AgFTe,CdI2
AgFI,CdI2
AgSS,CdI2
AgSCl,CdI2
AgSSe,CdI2
AgSBr,CdI2
AgSTe,CdI2
AgSI,CdI2
AgClCl,CdI2
AgClSe,CdI2
AgClBr,CdI2
AgClTe,CdI2
AgClI,CdI2
AgSeBr,CdI2
AgSeI,CdI2
AgBrBr,CdI2
AgBrTe,CdI2
AgBrI,CdI2
AgTeI,CdI2
AgII,CdI2
CdHH,CdI2
CdHN,CdI2
CdHO,CdI2
CdHF,CdI2
CdHS,CdI2
CdHCl,CdI2
CdHBr,CdI2
CdHI,CdI2
CdNN,CdI2
CdNO,CdI2
CdNF,CdI2
CdNS,CdI2
CdNCl,CdI2
CdNBr,CdI2
CdNI,CdI2
CdOO,CdI2
CdOF,CdI2
CdOS,CdI2
CdOCl,CdI2
CdOBr,CdI2
CdOI,CdI2
CdFF,CdI2
CdFS,CdI2
CdFCl,CdI2
CdFBr,CdI2
CdFI,CdI2
CdSS,CdI2
CdSCl,CdI2
CdSBr,CdI2
CdSI,CdI2
CdClCl,CdI2
CdClBr,CdI2
CdClI,CdI2
CdBrBr,CdI2
CdBrI,CdI2
CdII,CdI2
InHH,CdI2
InHN,CdI2
InHO,CdI2
InHF,CdI2
InHS,CdI2
InHCl,CdI2
InHSe,CdI2
InHBr,CdI2
InHTe,CdI2
InHI,CdI2
InNN,CdI2
InNO,CdI2
InNF,CdI2
InNS,CdI2
InNCl,CdI2
InNSe,CdI2
InNBr,CdI2
InNTe,CdI2
InNI,CdI2
InOO,CdI2
InOF,CdI2
InOS,CdI2
